StockCode,Description,AvgPrice,PriceStd,MinPrice,MaxPrice,TotalQuantitySold,AvgQuantityPerOrder,TotalOrders,TotalRevenue,AvgRevenuePerOrder,UniqueCustomers,CountriesServed,PriceVariability,PopularityScore,RevenuePerCustomer,ProductCategory
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,1.69,,1.69,1.69,4,4.0,1,6.76,6.76,1,1,,0.00045955882352941176,6.76,Low_Performer
84803A,PINK ALLIUM ARTIFICIAL FLOWER,1.69,,1.69,1.69,3,3.0,1,5.07,5.07,1,1,,0.00045955882352941176,5.07,Low_Performer
84803B,WHITE ALLIUM ARTIFICIAL FLOWER,1.69,0.0,1.69,1.69,17,4.25,4,28.73,7.18,4,1,0.0,0.001838235294117647,7.1825,Low_Performer
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,2.64,0.82,0.79,2.95,46,6.57,7,109.78,15.68,7,2,0.31060606060606055,0.003216911764705882,15.682857142857143,Low_Performer
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,2.23,1.12,0.79,2.95,99,16.5,6,188.37,31.4,6,2,0.5022421524663677,0.0027573529411764708,31.395,Low_Performer
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,2.5,1.44,1.25,3.75,32,8.0,4,60.0,15.0,4,1,0.576,0.001838235294117647,15.0,Low_Performer
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,2.08,1.44,1.25,3.75,38,12.67,3,52.5,17.5,3,2,0.6923076923076923,0.0013786764705882354,17.5,Low_Performer
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,1.06,0.53,0.39,1.45,137,12.45,11,96.89,8.81,11,3,0.5,0.00505514705882353,8.808181818181819,Low_Performer
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,1.38,0.24,0.39,1.45,284,14.95,19,376.76,19.83,18,4,0.17391304347826086,0.008731617647058824,20.93111111111111,Low_Performer
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,2.1,0.0,2.1,2.1,55,6.88,8,115.5,14.44,6,2,0.0,0.003676470588235294,19.25,Low_Performer
84809B,PINK CHRYSANTHEMUMS ART FLOWER,2.1,,2.1,2.1,18,18.0,1,37.8,37.8,1,1,,0.00045955882352941176,37.8,Low_Performer
84813,SET OF 4 DIAMOND NAPKIN RINGS,10.07,6.53,2.95,25.49,162,4.5,36,1318.37,36.62,19,3,0.6484607745779544,0.016544117647058824,69.3878947368421,Low_Performer
84816,DANISH ROSE BEDSIDE CABINET,39.95,0.0,39.95,39.95,12,1.33,9,479.4,53.27,9,2,0.0,0.004136029411764706,53.266666666666666,Low_Performer
84817,DANISH ROSE DECORATIVE PLATE,1.44,0.83,0.39,2.1,939,17.39,54,695.7,12.88,47,7,0.5763888888888888,0.024816176470588234,14.802127659574468,Low_Performer
84818,DANISH ROSE PHOTO FRAME,1.32,0.8,0.79,2.55,1378,14.66,94,1388.62,14.77,75,4,0.6060606060606061,0.043198529411764705,18.51493333333333,Low_Performer
84819,DANISH ROSE ROUND SEWING BOX,2.22,1.66,0.79,4.25,811,13.08,62,951.79,15.35,56,8,0.7477477477477477,0.02849264705882353,16.99625,Low_Performer
84820,DANISH ROSE TRINKET TRAYS,3.81,2.42,0.79,5.95,257,8.57,30,471.15,15.71,30,5,0.6351706036745407,0.013786764705882353,15.705,Low_Performer
84821,DANISH ROSE DELUXE COASTER,0.66,0.3,0.19,0.85,743,20.08,37,367.31,9.93,31,7,0.45454545454545453,0.017003676470588234,11.848709677419356,Low_Performer
84823,DANISH ROSE FOLDING CHAIR,7.72,1.15,2.08,7.95,113,4.35,26,892.48,34.33,26,3,0.1489637305699482,0.011948529411764705,34.326153846153844,Low_Performer
84824,DANISH ROSE UMBRELLA STAND,15.95,0.0,15.95,15.95,2,1.0,2,31.9,15.95,2,1,0.0,0.0009191176470588235,15.95,Low_Performer
84826,ASSTD DESIGN 3D PAPER STICKERS,0.6,0.41,0.19,2.08,13702,403.0,34,26472.58,778.61,30,4,0.6833333333333333,0.015625,882.4193333333334,Low_Performer
84827,ASS DES PHONE SPONGE CRAFT STICKER,0.48,0.24,0.09,0.65,510,30.0,17,153.74,9.04,12,4,0.5,0.0078125,12.811666666666667,Low_Performer
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1.64,0.58,1.06,2.95,1074,5.93,181,1503.9,8.31,82,10,0.35365853658536583,0.08318014705882353,18.340243902439024,Low_Performer
84832,ZINC WILLIE WINKIE CANDLE STICK,1.1,0.37,0.72,2.08,2831,10.85,261,2625.67,10.06,132,9,0.3363636363636363,0.11994485294117647,19.891439393939393,Low_Performer
84836,ZINC METAL HEART DECORATION,1.36,0.36,1.06,2.51,5761,11.02,523,7193.08,13.75,305,10,0.2647058823529411,0.24034926470588236,23.583868852459016,Low_Performer
84840,SWEETHEART CARRY-ALL BASKET,10.07,6.31,2.08,16.98,9,1.12,8,82.68,10.34,4,1,0.6266137040714994,0.003676470588235294,20.67,Low_Performer
84842,HELLO SAILOR BATHROOM SET,3.75,0.0,3.75,3.75,14,1.56,9,52.5,5.83,8,1,0.0,0.004136029411764706,6.5625,Low_Performer
84843,WHITE SOAP RACK WITH 2 BOTTLES,6.6,1.99,4.65,11.87,169,3.6,47,951.95,20.25,36,6,0.3015151515151515,0.021599264705882353,26.443055555555556,Low_Performer
84846A,SCENTED CANDLE IN DIGITALIS TIN,2.59,0.93,2.1,4.21,56,4.31,13,126.04,9.7,10,3,0.35907335907335913,0.0059742647058823525,12.604000000000001,Low_Performer
84847,FLORAL BATHROOM SET,3.47,0.65,2.08,3.75,22,1.83,12,77.49,6.46,9,2,0.18731988472622477,0.0055147058823529415,8.61,Low_Performer
84849A,HELLO SAILOR BLUE SOAP HOLDER,2.34,0.8,1.69,3.36,178,3.42,52,337.76,6.5,26,5,0.34188034188034194,0.02389705882352941,12.99076923076923,Low_Performer
84849B,FAIRY SOAP SOAP HOLDER,2.05,0.68,1.69,3.36,258,3.53,73,463.71,6.35,40,6,0.3317073170731708,0.03354779411764706,11.592749999999999,Low_Performer
84849D,HOT BATHS SOAP HOLDER,1.86,0.5,1.69,3.36,578,5.12,113,1040.35,9.21,63,4,0.26881720430107525,0.05193014705882353,16.513492063492063,Low_Performer
84854,GIRLY PINK TOOL SET,4.95,,4.95,4.95,5,5.0,1,24.75,24.75,1,1,,0.00045955882352941176,24.75,Low_Performer
84856L,LARGE TAHITI BEACH BAG,8.91,4.19,5.95,11.87,2,1.0,2,17.82,8.91,1,1,0.4702581369248036,0.0009191176470588235,17.82,Low_Performer
84856S,SMALL TAHITI BEACH BAG,4.65,,4.65,4.65,4,4.0,1,18.6,18.6,1,1,,0.00045955882352941176,18.6,Low_Performer
84857B,UNKNOWN_DESCRIPTION,2.02,0.09,1.95,2.08,48,24.0,2,96.72,48.36,2,1,0.04455445544554455,0.0009191176470588235,48.36,Low_Performer
84857C,PINK MONTE CARLO HANDBAG,5.47,5.51,1.95,16.98,62,7.75,8,162.13,20.27,7,2,1.0073126142595978,0.003676470588235294,23.16142857142857,Low_Performer
84858C,PINK RIVIERA HANDBAG,4.87,3.72,1.25,11.63,232,33.14,7,357.36,51.05,5,1,0.7638603696098563,0.003216911764705882,71.47200000000001,Low_Performer
84859A,SILVER DISCO HANDBAG,2.48,1.07,1.95,5.95,121,3.78,32,255.21,7.98,23,3,0.4314516129032258,0.014705882352941176,11.09608695652174,Low_Performer
84859B,BLUE DISCO HANDBAG,2.35,0.88,1.95,4.13,31,2.82,11,64.81,5.89,11,1,0.37446808510638296,0.00505514705882353,5.891818181818182,Low_Performer
84859C,PINK DISCO HANDBAG,2.48,1.14,1.95,5.95,70,3.5,20,153.22,7.66,17,2,0.4596774193548387,0.009191176470588236,9.012941176470589,Low_Performer
84865,NEW BAROQUE BLACK PHOTO ALBUM,7.31,4.83,2.95,16.98,27,1.93,14,146.21,10.44,9,2,0.6607387140902873,0.006433823529411764,16.245555555555555,Low_Performer
84870B,BLUE GEISHA GIRL,3.44,1.36,2.46,7.46,44,1.76,25,146.08,5.84,10,3,0.39534883720930236,0.011488970588235295,14.608,Low_Performer
84870C,GREEN GEISHA GIRL,3.16,1.05,2.46,7.46,46,1.64,28,146.05,5.22,11,3,0.3322784810126582,0.012867647058823529,13.27727272727273,Low_Performer
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,11.11,2.49,2.08,16.95,39,1.26,31,430.58,13.89,4,3,0.22412241224122414,0.014246323529411764,107.645,Low_Performer
84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,10.85,0.1,10.79,11.02,25,1.25,20,271.13,13.56,1,1,0.009216589861751152,0.009191176470588236,271.13,Low_Performer
84873A,UNKNOWN_DESCRIPTION,11.99,8.59,2.08,16.95,7,2.33,3,44.3,14.77,3,1,0.7164303586321935,0.0013786764705882354,14.766666666666666,Low_Performer
84874B,BLUE TRAVEL FIRST AID KIT,1.64,0.01,1.63,1.65,41,2.93,14,67.51,4.82,8,3,0.006097560975609756,0.006433823529411764,8.43875,Low_Performer
84875B,GREEN SQUARE COMPACT MIRROR,2.55,2.26,1.25,7.46,131,6.55,20,203.51,10.18,15,1,0.8862745098039215,0.009191176470588236,13.567333333333332,Low_Performer
84875D,BLUE SQUARE COMPACT MIRROR,1.34,0.28,1.25,2.08,56,6.22,9,74.15,8.24,9,1,0.20895522388059704,0.004136029411764706,8.238888888888889,Low_Performer
84876B,GREEN HEART COMPACT MIRROR,2.44,2.22,1.25,7.62,282,8.55,33,449.38,13.62,17,2,0.9098360655737706,0.015165441176470588,26.434117647058823,Low_Performer
84876D,BLUE HEART COMPACT MIRROR,3.75,2.69,1.25,7.62,103,7.36,14,183.75,13.12,11,1,0.7173333333333333,0.006433823529411764,16.704545454545453,Low_Performer
84877A,PINK ROUND COMPACT MIRROR,2.27,1.18,1.25,3.29,40,10.0,4,58.16,14.54,2,1,0.5198237885462554,0.001838235294117647,29.08,Low_Performer
84877B,GREEN ROUND COMPACT MIRROR,2.31,1.47,1.25,7.46,142,7.1,20,205.64,10.28,9,4,0.6363636363636364,0.009191176470588236,22.848888888888887,Low_Performer
84877D,BLUE ROUND COMPACT MIRROR,2.31,1.08,1.25,3.75,97,5.11,19,153.01,8.05,12,2,0.4675324675324676,0.008731617647058824,12.750833333333333,Low_Performer
84879,ASSORTED COLOUR BIRD ORNAMENT,1.72,0.26,1.35,3.19,31781,22.46,1415,52057.49,36.79,657,16,0.15116279069767444,0.6502757352941176,79.23514459665144,Medium_Performer
84880,WHITE WIRE EGG HOLDER,7.79,2.35,4.95,15.79,296,4.0,74,1923.34,25.99,51,6,0.30166880616174585,0.03400735294117647,37.71254901960784,Low_Performer
84881,BLUE WIRE SPIRAL CANDLE HOLDER,7.41,2.6,6.35,12.72,12,2.0,6,82.57,13.76,6,2,0.3508771929824561,0.0027573529411764708,13.761666666666665,Low_Performer
84882,GREEN WIRE STANDING CANDLE HOLDER,4.37,1.42,3.75,7.46,38,2.11,18,157.34,8.74,13,2,0.3249427917620137,0.008272058823529412,12.103076923076923,Low_Performer
84884A,ANT WHITE WIRE HEART SPIRAL,4.82,1.84,1.95,8.47,277,3.9,71,1102.59,15.53,47,2,0.3817427385892116,0.03262867647058824,23.45936170212766,Low_Performer
84884a,ANT WHITE WIRE HEART SPIRAL,8.34,0.08,8.29,8.47,36,1.44,25,300.78,12.03,1,2,0.00959232613908873,0.011488970588235295,300.78,Low_Performer
84898F,YELLOW FLOWERS FELT HANDBAG KIT,2.21,0.47,2.1,4.13,46,2.42,19,98.63,5.19,16,3,0.21266968325791855,0.008731617647058824,6.164375,Low_Performer
84905,PINK BUTTERFLY CUSHION COVER,4.96,0.0,4.95,4.96,35,1.75,20,173.48,8.67,3,1,0.0,0.009191176470588236,57.82666666666666,Low_Performer
84906,PINK B'FLY C/COVER W BOBBLES,4.45,3.09,1.95,12.72,42,3.0,14,137.58,9.83,10,3,0.69438202247191,0.006433823529411764,13.758000000000001,Low_Performer
84907,PINK YELLOW PATCH CUSHION COVER,6.11,0.72,5.79,7.65,29,1.26,23,180.93,7.87,4,1,0.11783960720130932,0.010569852941176471,45.2325,Low_Performer
84910A,PINK PAISLEY CUSHION COVER,7.46,1.15,5.95,8.29,26,1.53,17,192.14,11.3,7,1,0.15415549597855227,0.0078125,27.448571428571427,Low_Performer
84912A,PINK ROSE WASHBAG,3.49,0.33,2.08,3.75,222,3.04,73,689.26,9.44,25,6,0.09455587392550144,0.03354779411764706,27.5704,Low_Performer
84912B,GREEN ROSE WASHBAG,3.44,0.21,3.29,3.75,311,1.99,156,1091.32,7.0,33,6,0.061046511627906974,0.07169117647058823,33.07030303030303,Low_Performer
84913A,SOFT PINK ROSE TOWEL,3.41,0.37,3.29,4.65,263,2.16,122,919.93,7.54,11,5,0.10850439882697947,0.05606617647058824,83.63,Low_Performer
84913B,MINT GREEN ROSE TOWEL,3.63,0.57,3.29,4.65,181,2.23,81,693.63,8.56,18,5,0.15702479338842976,0.03722426470588235,38.535,Low_Performer
84915,HAND TOWEL PINK FLOWER AND DAISY,3.88,2.34,1.25,11.87,216,9.82,22,368.12,16.73,9,4,0.6030927835051546,0.01011029411764706,40.90222222222222,Low_Performer
84916,HAND TOWEL PALE BLUE W FLOWERS,3.95,1.85,1.25,5.95,223,7.69,29,453.39,15.63,18,4,0.46835443037974683,0.01332720588235294,25.188333333333333,Low_Performer
84917,WHITE HAND TOWEL WITH BUTTERFLY,4.11,2.28,1.25,11.63,155,5.96,26,430.88,16.57,12,2,0.5547445255474451,0.011948529411764705,35.906666666666666,Low_Performer
84919,BLUE CUSHION COVER WITH FLOWER,6.52,1.9,5.79,15.79,56,2.0,28,367.88,13.14,9,1,0.29141104294478526,0.012867647058823529,40.87555555555556,Low_Performer
84920,PINK FLOWER FABRIC PONY,4.18,1.42,3.29,7.62,115,2.45,47,446.69,9.5,22,4,0.3397129186602871,0.021599264705882353,20.30409090909091,Low_Performer
84921,CREAM AND PINK FLOWERS PONY,3.42,0.75,2.08,3.75,15,3.0,5,46.23,9.25,5,2,0.2192982456140351,0.002297794117647059,9.245999999999999,Low_Performer
84922,PINK BUTTERFLY WASHBAG,4.92,1.65,4.25,8.29,9,1.5,6,42.29,7.05,6,1,0.33536585365853655,0.0027573529411764708,7.048333333333333,Low_Performer
84923,PINK BUTTERFLY HANDBAG W BOBBLES,4.15,0.03,4.13,4.21,154,1.62,95,638.58,6.72,1,3,0.007228915662650602,0.043658088235294115,638.58,Low_Performer
84924A,WAKE UP COCKEREL CALENDAR SIGN,4.96,1.78,3.75,7.62,78,2.52,31,333.63,10.76,21,1,0.3588709677419355,0.014246323529411764,15.887142857142857,Low_Performer
84924F,PSYCHEDELIC METAL SIGN CALENDAR,0.79,0.0,0.79,0.79,10,3.33,3,7.9,2.63,3,1,0.0,0.0013786764705882354,2.6333333333333333,Low_Performer
84925D,LA PALMIERA WALL THERMOMETER,2.55,0.0,2.55,2.55,14,1.56,9,35.7,3.97,7,2,0.0,0.004136029411764706,5.1000000000000005,Low_Performer
84925F,PSYCHEDELIC WALL THERMOMETER,1.93,0.84,0.79,2.55,89,5.93,15,128.38,8.56,14,2,0.43523316062176165,0.006893382352941176,9.17,Low_Performer
84926A,WAKE UP COCKEREL TILE COASTER,0.69,0.71,0.29,2.51,548,17.68,31,190.44,6.14,24,4,1.028985507246377,0.014246323529411764,7.935,Low_Performer
84926D,LA PALMIERA TILE COASTER,0.81,0.84,0.29,2.51,709,20.26,35,276.53,7.9,26,5,1.037037037037037,0.01608455882352941,10.63576923076923,Low_Performer
84926E,FLOWERS TILE COASTER,0.54,0.62,0.29,2.46,968,24.82,39,327.8,8.41,33,2,1.1481481481481481,0.017922794117647058,9.933333333333334,Low_Performer
84926F,PSYCHEDELIC TILE COASTER,1.19,1.06,0.29,2.46,430,15.36,28,195.22,6.97,19,1,0.8907563025210085,0.012867647058823529,10.274736842105263,Low_Performer
84927A,WAKE UP COCKEREL TILE HOOK,1.96,1.3,0.39,4.21,49,2.88,17,66.32,3.9,13,3,0.663265306122449,0.0078125,5.101538461538461,Low_Performer
84927D,LA PALMIERA TILE HOOK,1.52,1.63,0.39,4.21,42,3.23,13,41.36,3.18,9,2,1.0723684210526314,0.0059742647058823525,4.595555555555555,Low_Performer
84927E,FLOWERS TILE HOOK,1.91,1.23,0.39,4.21,59,4.21,14,80.16,5.73,11,2,0.6439790575916231,0.006433823529411764,7.287272727272727,Low_Performer
84927F,PSYCHEDELIC TILE HOOK,1.1,1.2,0.39,4.21,293,6.51,45,180.61,4.01,37,3,1.0909090909090908,0.02068014705882353,4.881351351351352,Low_Performer
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,0.31,0.28,0.19,2.08,2904,46.1,63,1834.8,29.12,56,7,0.903225806451613,0.028952205882352942,32.76428571428571,Low_Performer
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,2.53,1.1,1.63,5.06,122,2.49,49,293.84,6.0,20,4,0.4347826086956522,0.022518382352941176,14.691999999999998,Low_Performer
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,2.39,0.9,1.63,4.96,170,3.62,47,406.23,8.64,20,3,0.37656903765690375,0.021599264705882353,20.311500000000002,Low_Performer
84944,SET OF 6 KASHMIR FOLKART BAUBLES,2.08,1.09,0.55,4.25,852,10.02,85,1457.33,17.15,59,5,0.5240384615384616,0.0390625,24.70050847457627,Low_Performer
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,0.95,0.31,0.72,1.84,9942,29.59,336,8270.16,24.61,201,8,0.3263157894736842,0.15441176470588236,41.14507462686567,Low_Performer
84946,ANTIQUE SILVER TEA GLASS ETCHED,1.54,0.54,1.06,2.95,18380,20.84,882,24718.23,28.03,408,6,0.35064935064935066,0.4053308823529412,60.58389705882353,Low_Performer
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1.47,0.51,1.06,2.51,8570,24.77,346,10093.39,29.17,175,4,0.3469387755102041,0.15900735294117646,57.67651428571428,Low_Performer
84949,SILVER HANGING T-LIGHT HOLDER,1.85,0.57,1.45,3.36,4415,15.71,281,7049.95,25.09,159,4,0.30810810810810807,0.12913602941176472,44.33930817610063,Low_Performer
84950,ASSORTED COLOUR T-LIGHT HOLDER,0.81,0.28,0.55,1.38,3565,30.73,116,2244.71,19.35,66,5,0.34567901234567905,0.05330882352941176,34.01075757575757,Low_Performer
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,1.83,0.97,0.79,5.06,472,5.19,91,548.97,6.03,26,2,0.5300546448087431,0.04181985294117647,21.11423076923077,Low_Performer
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,1.82,1.0,0.79,5.06,433,5.55,78,533.16,6.84,23,3,0.5494505494505494,0.035845588235294115,23.18086956521739,Low_Performer
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,3.18,2.3,1.63,7.62,92,3.54,26,264.47,10.17,7,3,0.7232704402515723,0.011948529411764705,37.78142857142858,Low_Performer
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,3.07,2.12,1.25,7.46,183,6.78,27,327.19,12.12,11,3,0.6905537459283388,0.012408088235294117,29.744545454545456,Low_Performer
84952C,UNKNOWN_DESCRIPTION,3.9,2.21,1.25,7.62,163,11.64,14,294.52,21.04,8,1,0.5666666666666667,0.006433823529411764,36.815,Low_Performer
84963A,PINK PAINTED KASHMIRI CHAIR,42.95,,42.95,42.95,4,4.0,1,171.8,171.8,1,1,,0.00045955882352941176,171.8,Low_Performer
84963B,BLUE PAINTED KASHMIRI CHAIR,49.95,,49.95,49.95,3,3.0,1,149.85,149.85,1,1,,0.00045955882352941176,149.85,Low_Performer
84968A,SET OF 16 VINTAGE ROSE CUTLERY,13.64,5.68,8.29,25.49,240,2.53,95,2813.83,29.62,33,6,0.4164222873900293,0.043658088235294115,85.26757575757576,Low_Performer
84968B,SET OF 16 VINTAGE IVORY CUTLERY,9.19,6.16,2.08,12.75,4,1.33,3,29.66,9.89,3,2,0.6702937976060936,0.0013786764705882354,9.886666666666667,Low_Performer
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,14.99,6.52,8.29,25.49,314,3.11,101,3547.74,35.13,34,6,0.4349566377585056,0.04641544117647059,104.34529411764706,Low_Performer
84968D,SET OF 16 VINTAGE RED CUTLERY,12.18,4.69,8.29,25.49,153,2.89,53,1610.47,30.39,27,6,0.38505747126436785,0.024356617647058824,59.64703703703704,Low_Performer
84968E,SET OF 16 VINTAGE BLACK CUTLERY,12.17,5.51,2.08,25.49,130,3.1,42,1480.15,35.24,16,4,0.4527526705012325,0.019301470588235295,92.509375,Low_Performer
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,12.11,4.79,8.29,25.49,175,2.78,63,1867.97,29.65,26,6,0.3955408753096615,0.028952205882352942,71.845,Low_Performer
84968a,SET OF 16 VINTAGE ROSE CUTLERY,25.14,0.31,24.96,25.49,5,1.67,3,125.33,41.78,1,2,0.012330946698488464,0.0013786764705882354,125.33,Low_Performer
84968d,SET OF 16 VINTAGE RED CUTLERY,24.96,0.0,24.96,24.96,3,1.0,3,74.88,24.96,1,1,0.0,0.0013786764705882354,74.88,Low_Performer
84968e,SET OF 16 VINTAGE BLACK CUTLERY,25.05,0.22,24.96,25.49,8,1.33,6,200.21,33.37,1,2,0.008782435129740519,0.0027573529411764708,200.21,Low_Performer
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,25.49,,25.49,25.49,1,1.0,1,25.49,25.49,1,1,,0.00045955882352941176,25.49,Low_Performer
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4.66,1.95,2.08,8.47,515,2.58,200,2204.4,11.02,44,8,0.41845493562231756,0.09191176470588236,50.1,Low_Performer
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1.31,0.5,0.79,2.13,5846,13.17,444,6182.54,13.92,229,11,0.38167938931297707,0.20404411764705882,26.997991266375546,Low_Performer
84970S,HANGING HEART ZINC T-LIGHT HOLDER,1.14,0.54,0.64,2.13,8516,16.47,517,7255.64,14.03,266,9,0.4736842105263159,0.23759191176470587,27.27684210526316,Low_Performer
84970l,SINGLE HEART ZINC T-LIGHT HOLDER,2.09,0.02,2.08,2.13,197,4.02,49,410.66,8.38,1,2,0.009569377990430623,0.022518382352941176,410.66,Low_Performer
84970s,HANGING HEART ZINC T-LIGHT HOLDER,2.09,0.02,2.08,2.13,232,3.62,64,484.01,7.56,1,3,0.009569377990430623,0.029411764705882353,484.01,Low_Performer
84971L,UNKNOWN_DESCRIPTION,2.08,,2.08,2.08,2,2.0,1,4.16,4.16,1,1,,0.00045955882352941176,4.16,Low_Performer
84971S,SMALL HEART FLOWERS HOOK,1.11,0.39,0.39,1.66,1733,10.32,168,1514.74,9.02,69,5,0.3513513513513513,0.07720588235294118,21.952753623188407,Low_Performer
84971l,LARGE HEART FLOWERS HOOK,2.46,,2.46,2.46,2,2.0,1,4.92,4.92,1,1,,0.00045955882352941176,4.92,Low_Performer
84974,S/2 ZINC HEART DESIGN PLANTERS,9.95,0.0,9.95,9.95,35,1.3,27,348.25,12.9,26,3,0.0,0.012408088235294117,13.39423076923077,Low_Performer
84975,HEART SHAPED MIRROR,1.69,0.0,1.69,1.69,5,2.5,2,8.45,4.22,2,1,0.0,0.0009191176470588235,4.225,Low_Performer
84976,RECTANGULAR SHAPED MIRROR,1.45,1.04,0.79,3.36,368,10.22,36,332.39,9.23,27,5,0.7172413793103449,0.016544117647058824,12.31074074074074,Low_Performer
84977,UNKNOWN_DESCRIPTION,1.8,0.48,1.25,2.08,4,1.33,3,7.49,2.5,1,1,0.26666666666666666,0.0013786764705882354,7.49,Low_Performer
84978,HANGING HEART JAR T-LIGHT HOLDER,1.49,0.52,1.06,2.95,12201,17.28,706,16073.05,22.77,296,8,0.348993288590604,0.3244485294117647,54.300844594594594,Low_Performer
84984A,GREEN PEONY CUSHION COVER,4.65,0.0,4.65,4.65,17,3.4,5,79.05,15.81,3,2,0.0,0.002297794117647059,26.349999999999998,Low_Performer
84984B,RED PEONY CUSHION COVER,4.65,0.0,4.65,4.65,17,3.4,5,79.05,15.81,4,2,0.0,0.002297794117647059,19.7625,Low_Performer
84984D,ORIENTAL RED CUSHION COVER,4.65,0.0,4.65,4.65,13,3.25,4,60.45,15.11,3,1,0.0,0.001838235294117647,20.150000000000002,Low_Performer
84985A,SET OF 72 GREEN PAPER DOILIES,1.45,0.0,1.45,1.45,40,2.22,18,58.0,3.22,15,1,0.0,0.008272058823529412,3.8666666666666667,Low_Performer
84987,SET OF 36 TEATIME PAPER DOILIES,2.0,0.89,1.25,3.83,2986,9.33,320,4373.15,13.67,196,14,0.445,0.14705882352941177,22.311989795918365,Low_Performer
84988,SET OF 72 PINK HEART PAPER DOILIES,2.15,0.88,1.25,3.83,7189,14.49,496,12722.22,25.65,205,17,0.40930232558139534,0.22794117647058823,62.05960975609756,Low_Performer
84989A,75 GREEN FAIRY CAKE CASES,0.64,0.37,0.55,2.08,27,1.59,17,16.38,0.96,17,1,0.578125,0.0078125,0.9635294117647059,Low_Performer
84989a,75 GREEN FAIRY CAKE CASES,2.09,0.02,2.08,2.13,42,1.68,25,87.51,3.5,1,2,0.009569377990430623,0.011488970588235295,87.51,Low_Performer
84990,60 GOLD AND SILVER FAIRY CAKE CASES,1.32,0.88,0.55,2.08,4,1.0,4,5.26,1.32,3,1,0.6666666666666666,0.001838235294117647,1.7533333333333332,Low_Performer
84991,60 TEATIME FAIRY CAKE CASES,0.69,0.31,0.4,2.13,17794,21.97,810,8942.13,11.04,403,16,0.44927536231884063,0.37224264705882354,22.188908188585607,Low_Performer
84992,72 SWEETHEART FAIRY CAKE CASES,0.69,0.31,0.4,2.08,11224,18.83,596,5621.85,9.43,313,17,0.44927536231884063,0.27389705882352944,17.9611821086262,Low_Performer
84993A,75 GREEN PETIT FOUR CASES,0.59,0.2,0.42,0.84,338,6.5,52,157.17,3.02,30,4,0.33898305084745767,0.02389705882352941,5.239,Low_Performer
84993B,75 BLACK PETIT FOUR CASES,0.42,0.0,0.42,0.42,56,3.29,17,23.52,1.38,16,2,0.0,0.0078125,1.47,Low_Performer
84993a,75 GREEN PETIT FOUR CASES,0.83,0.0,0.83,0.83,30,1.76,17,24.9,1.46,1,2,0.0,0.0078125,24.9,Low_Performer
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,4.45,1.27,3.39,8.29,2485,9.82,253,9596.94,37.93,143,14,0.2853932584269663,0.11626838235294118,67.11146853146853,Low_Performer
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4.37,1.17,3.39,8.33,4007,11.16,359,15245.58,42.47,197,15,0.2677345537757437,0.16498161764705882,77.388730964467,Low_Performer
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,4.27,1.01,3.39,8.29,3708,11.62,319,14196.98,44.5,196,20,0.23653395784543327,0.14659926470588236,72.43357142857143,Low_Performer
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4.41,1.18,3.39,8.33,4892,10.8,453,18914.59,41.75,241,21,0.2675736961451247,0.20818014705882354,78.48377593360996,Low_Performer
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,8.29,0.0,8.29,8.29,102,1.65,62,845.58,13.64,1,2,0.0,0.02849264705882353,845.58,Low_Performer
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,8.59,1.14,8.29,13.13,362,5.25,69,3036.34,44.0,1,3,0.13271245634458673,0.03170955882352941,3036.34,Low_Performer
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,8.6,1.18,8.29,13.13,269,4.2,64,2250.09,35.16,1,2,0.1372093023255814,0.029411764705882353,2250.09,Low_Performer
